,gender,lsat,pass_bar,race1,ugpa
6426,0,46.0,1,0,3.2
6427,0,38.0,1,0,3.2
6428,1,37.0,1,0,3.2
6429,0,36.5,1,0,3.2
6430,1,26.5,1,1,3.2
6432,0,37.0,1,1,3.2
6433,1,34.0,1,0,3.2
6434,0,37.0,1,0,3.2
6435,0,41.0,1,0,3.2
6436,0,33.0,-1,0,3.2
6437,1,31.0,1,0,3.2
6438,1,32.0,1,0,3.2
6439,1,29.0,1,1,3.2
6440,1,32.5,-1,0,3.2
6441,0,33.0,-1,1,3.2
6442,1,33.0,1,0,3.2
6443,0,32.0,1,0,3.2
6444,0,37.0,1,0,3.2
6445,0,32.0,1,0,3.2
6446,0,40.0,1,0,3.2
6447,1,37.0,1,1,3.2
6448,0,47.0,1,0,3.2
6449,1,36.0,1,0,3.2
6450,0,36.0,1,0,3.2
6451,0,39.0,1,0,3.2
6452,1,40.0,1,1,3.2
6453,0,35.0,1,0,3.2
6454,1,34.0,1,0,3.2
6455,1,37.0,1,0,3.2
6456,0,32.5,1,0,3.2
6457,0,26.7,1,0,3.2
6458,0,42.0,1,0,3.2
6459,0,33.0,1,0,3.2
6461,1,31.0,-1,0,3.2
6462,1,43.0,1,0,3.2
6463,0,37.0,1,0,3.2
6464,1,32.0,1,0,3.2
6465,0,39.0,1,0,3.2
6466,1,30.0,1,1,3.2
6467,0,39.0,1,0,3.2
6468,1,34.0,-1,1,3.2
6469,1,40.0,1,0,3.2
6470,0,38.0,1,1,3.2
6471,0,36.0,1,1,3.2
6472,0,30.0,1,1,3.2
6473,0,45.0,1,0,3.2
6474,1,33.0,1,0,3.2
6475,1,37.0,1,0,3.2
6476,0,41.0,1,0,3.2
6477,1,40.0,1,0,3.2
6478,1,38.0,1,0,3.2
6479,0,44.0,1,0,3.2
6480,0,41.0,1,1,3.2
6481,1,31.0,1,0,3.2
6482,0,27.0,1,1,3.2
6483,1,39.5,1,0,3.2
6485,1,35.0,1,0,3.2
6486,0,28.0,1,0,3.2
6487,0,35.0,1,0,3.2
6488,0,45.0,1,0,3.2
6489,0,32.0,1,0,3.2
6490,0,36.0,1,0,3.2
6491,0,28.0,1,0,3.2
6492,1,31.5,1,0,3.2
6493,0,40.0,1,0,3.2
6494,1,37.0,1,0,3.2
6496,1,39.0,1,0,3.2
6497,1,35.5,1,0,3.2
6498,1,46.0,1,0,3.2
6499,1,36.0,1,0,3.2
6500,1,32.0,1,0,3.2
6501,0,39.0,1,0,3.2
6502,0,37.0,1,0,3.2
6503,0,26.5,1,0,3.2
6504,1,40.0,1,0,3.2
6505,1,32.0,1,1,3.2
6506,1,34.0,-1,1,3.2
6507,0,35.5,1,0,3.2
6508,0,34.0,1,0,3.2
6509,0,38.5,1,0,3.2
6510,1,38.0,1,0,3.2
6511,0,41.0,1,0,3.2
6512,0,36.0,1,1,3.2
6513,1,35.0,1,0,3.2
6514,0,33.5,1,0,3.2
6515,1,38.0,1,0,3.2
6516,1,26.0,1,0,3.2
6517,1,35.0,1,0,3.2
6518,1,40.0,1,0,3.2
6519,0,35.0,1,0,3.2
6520,1,31.5,1,0,3.2
6522,0,42.0,1,0,3.2
6523,1,33.3,1,0,3.2
6524,0,32.0,1,0,3.2
6525,0,34.0,1,0,3.2
6526,0,41.0,1,0,3.2
6527,1,43.0,1,0,3.2
6528,0,42.0,1,1,3.2
6529,1,40.0,1,0,3.2
6530,1,31.0,1,0,3.2
6531,1,41.0,1,0,3.2
6532,0,30.0,1,0,3.2
6534,1,31.0,1,0,3.2
6535,0,29.0,-1,1,3.2
6536,0,44.0,1,1,3.2
6537,1,26.5,1,0,3.2
6538,1,33.0,1,0,3.2
6539,1,35.0,1,0,3.2
6541,0,43.0,1,0,3.2
6542,0,38.0,1,1,3.2
6543,0,38.0,1,0,3.2
6545,1,46.0,1,0,3.2
6546,1,33.0,1,0,3.2
6547,0,35.0,1,0,3.2
6548,1,40.5,1,0,3.2
6549,1,31.0,1,0,3.2
6550,1,34.0,1,1,3.2
6551,1,44.0,1,0,3.2
6552,0,31.0,1,0,3.2
6553,1,19.0,1,1,3.2
6554,0,40.0,1,0,3.2
6555,1,36.0,1,0,3.2
6556,0,41.0,1,0,3.2
6557,1,41.0,1,0,3.2
6558,1,39.0,1,0,3.2
6559,1,33.0,1,0,3.2
6560,0,41.0,1,0,3.2
6561,0,43.0,1,0,3.2
6563,1,30.0,1,0,3.2
6564,0,38.0,1,0,3.2
6565,0,34.0,1,0,3.2
6566,1,30.0,1,0,3.2
6567,1,42.0,1,0,3.2
6568,0,31.5,1,1,3.2
6569,1,38.0,1,0,3.2
6570,0,35.0,1,0,3.2
6571,0,37.0,1,0,3.2
6572,0,38.0,1,0,3.2
6573,0,35.0,1,0,3.2
6574,0,33.0,1,0,3.2
6575,0,39.0,1,0,3.2
6576,0,37.0,1,0,3.2
6577,0,39.0,1,0,3.2
6578,0,31.0,1,0,3.2
6579,0,33.0,1,1,3.2
6580,0,41.0,1,0,3.2
6581,0,34.5,1,0,3.2
6582,1,35.0,1,0,3.2
6583,1,24.0,1,0,3.2
6584,0,37.0,1,0,3.2
6585,0,34.0,1,0,3.2
6586,1,31.0,-1,0,3.2
6587,0,42.0,1,0,3.2
6588,0,36.5,1,0,3.2
6589,1,39.0,1,0,3.2
6590,0,35.0,1,0,3.2
6592,0,42.0,1,0,3.2
6593,1,38.0,1,0,3.2
6594,1,37.0,1,0,3.2
6595,0,33.0,1,0,3.2
6596,0,30.0,1,0,3.2
6597,1,34.0,1,0,3.2
6598,0,39.0,1,0,3.2
6599,1,38.0,1,0,3.2
6600,0,30.5,1,0,3.2
6601,0,42.0,1,0,3.2
6602,0,37.5,1,0,3.2
6603,0,35.0,1,0,3.2
6604,1,40.0,1,0,3.2
6605,0,34.0,1,0,3.2
6606,0,36.0,1,0,3.2
6607,1,41.0,1,0,3.2
6608,0,38.0,1,0,3.2
6609,0,35.0,1,0,3.2
6610,0,32.0,1,0,3.2
6611,0,36.0,1,1,3.2
6612,0,41.0,1,0,3.2
6613,0,20.0,1,0,3.2
6614,0,38.0,1,0,3.2
6616,0,43.0,1,0,3.2
6617,0,39.0,1,0,3.2
6618,1,30.0,1,1,3.2
6619,1,39.0,1,1,3.2
6621,0,44.0,1,0,3.2
6622,0,40.0,1,0,3.2
6624,1,40.0,-1,0,3.2
6625,1,33.0,1,0,3.2
6626,0,28.5,1,0,3.2
6627,0,38.0,1,0,3.2
6628,1,36.0,1,0,3.2
6629,1,40.0,1,0,3.2
6630,1,40.0,1,0,3.2
6631,0,42.0,1,0,3.2
6632,0,42.5,1,0,3.2
6633,0,35.0,1,0,3.2
6634,0,31.0,1,0,3.2
6635,0,38.0,1,0,3.2
6636,1,44.0,1,0,3.2
6637,1,45.0,1,0,3.2
6638,0,34.0,1,0,3.2
6639,1,41.0,1,0,3.2
6640,1,25.0,-1,1,3.2
6641,0,34.0,1,0,3.2
6642,0,32.0,1,0,3.2
6643,0,40.0,1,0,3.2
6644,1,33.0,1,0,3.2
6645,0,44.0,1,0,3.2
6646,0,44.0,-1,0,3.2
6647,0,36.0,-1,0,3.2
6648,1,44.0,1,0,3.2
6649,0,42.0,1,0,3.2
6650,0,36.0,1,0,3.2
6651,1,45.0,1,0,3.2
6652,0,37.0,1,0,3.2
6653,1,28.0,1,0,3.2
6654,0,32.0,1,0,3.2
6655,0,33.0,1,0,3.2
6656,0,37.0,1,0,3.2
6657,0,31.0,1,0,3.2
6658,1,39.0,1,0,3.2
6660,1,37.0,1,0,3.2
6661,0,47.0,1,0,3.2
6662,0,37.0,1,0,3.2
6663,0,37.0,1,0,3.2
6664,0,40.5,1,0,3.2
6665,0,34.0,-1,1,3.2
6666,0,37.0,1,0,3.2
6667,1,33.0,1,1,3.2
6668,1,40.0,1,0,3.2
6669,0,29.3,1,0,3.2
6671,0,45.0,1,0,3.2
6672,1,33.5,1,0,3.2
6673,0,39.0,1,0,3.2
6674,1,43.0,1,1,3.2
6675,0,42.0,1,0,3.2
6676,0,38.0,1,0,3.2
6678,0,42.0,1,0,3.2
6679,0,35.0,1,0,3.2
6680,1,32.0,1,0,3.2
6681,0,39.0,1,0,3.2
6682,0,28.0,1,0,3.2
6683,1,33.5,1,0,3.2
6684,1,40.0,1,0,3.2
6685,0,34.0,1,1,3.2
6686,0,38.0,1,0,3.2
6687,0,47.0,1,0,3.2
6688,1,46.0,1,0,3.2
6689,0,33.0,1,0,3.2
6690,1,38.0,1,0,3.2
6691,0,30.0,1,0,3.2
6692,0,34.5,1,0,3.2
6694,1,38.0,1,0,3.2
6695,1,35.0,1,0,3.2
6696,1,36.0,1,0,3.2
6697,0,36.0,1,0,3.2
6698,0,40.0,1,0,3.2
6699,1,39.0,1,0,3.2
6700,0,43.0,-1,0,3.2
6701,0,42.0,1,0,3.2
6702,1,37.0,1,0,3.2
6703,0,41.0,1,0,3.2
6704,0,34.0,1,0,3.2
6705,0,30.0,1,0,3.2
6707,1,37.0,1,0,3.2
6708,0,39.0,1,0,3.2
6710,1,32.0,1,0,3.2
6711,1,33.0,1,0,3.2
6712,1,42.0,1,0,3.2
6714,0,36.0,1,0,3.2
6715,1,48.0,1,0,3.2
6716,0,47.0,1,0,3.2
6717,1,29.0,1,0,3.2
6718,0,34.0,1,0,3.2
6719,0,35.0,1,0,3.2
6720,0,36.0,1,0,3.2
6721,1,34.0,1,0,3.2
6722,1,38.0,1,0,3.2
6723,1,47.0,1,0,3.2
6724,0,33.0,1,0,3.2
6725,1,27.0,1,0,3.2
6726,1,34.0,1,0,3.2
6728,1,41.0,1,0,3.2
6730,0,39.0,1,0,3.2
6731,0,40.0,1,0,3.2
6732,1,30.0,1,0,3.2
6734,1,36.0,1,0,3.2
6735,1,37.0,1,0,3.2
6737,1,36.0,1,0,3.2
6738,1,37.0,1,0,3.2
6739,1,37.0,1,0,3.2
6740,1,36.0,1,0,3.2
6741,0,43.0,1,0,3.2
6742,1,34.5,1,0,3.2
6743,0,36.0,1,0,3.2
6744,0,30.0,1,0,3.2
6747,1,41.0,1,0,3.2
6748,1,31.0,1,1,3.2
6749,0,34.0,-1,0,3.2
6750,1,33.0,1,1,3.2
6751,0,36.0,1,0,3.2
6752,1,37.0,1,0,3.2
6753,0,32.0,1,1,3.2
6754,0,44.0,-1,0,3.2
6755,0,40.0,1,0,3.2
6757,1,37.0,1,0,3.2
6758,1,35.0,1,0,3.2
6759,0,39.0,1,0,3.2
6760,1,38.0,1,1,3.2
6761,0,33.0,1,0,3.2
6762,0,41.0,1,0,3.2
6763,0,36.0,1,0,3.2
6764,0,37.5,1,0,3.2
6765,1,38.0,1,0,3.2
6766,1,46.0,1,0,3.2
6767,0,35.0,1,0,3.2
6768,0,21.0,1,1,3.2
6769,0,35.0,1,0,3.2
6770,1,40.0,1,0,3.2
6771,0,33.0,1,0,3.2
6772,0,26.5,-1,0,3.2
6773,1,31.0,1,0,3.2
6774,1,42.0,1,0,3.2
6775,0,36.0,-1,0,3.2
6776,0,37.0,1,0,3.2
6777,0,31.5,1,0,3.2
6778,0,46.0,1,0,3.2
6779,1,28.0,-1,1,3.2
6780,0,33.0,1,0,3.2
6781,0,32.0,1,0,3.2
6782,0,38.0,1,0,3.2
6783,1,23.0,1,1,3.2
6784,1,40.0,1,0,3.2
6785,0,46.0,1,0,3.2
6786,0,44.0,1,0,3.2
6787,1,37.0,1,0,3.2
6788,1,35.0,1,0,3.2
6789,0,32.0,1,0,3.2
6790,1,42.0,1,0,3.2
6791,1,38.0,1,1,3.2
6792,0,37.0,1,0,3.2
6793,0,34.5,1,0,3.2
6794,0,44.0,1,0,3.2
6795,0,33.0,1,0,3.2
6796,0,29.0,1,1,3.2
6797,1,38.0,1,0,3.2
6798,0,34.5,1,0,3.2
6800,0,36.0,1,0,3.2
6801,0,42.0,1,0,3.2
6802,0,36.0,1,0,3.2
6803,0,41.0,1,0,3.2
6804,1,35.0,1,0,3.2
6805,0,35.0,1,0,3.2
6806,0,41.0,1,0,3.2
6807,0,32.5,1,0,3.2
6808,1,40.0,1,0,3.2
6809,0,44.0,1,0,3.2
6810,1,36.0,1,0,3.2
6811,1,32.0,1,0,3.2
6812,1,38.0,1,0,3.2
6814,0,43.0,1,0,3.2
6815,1,45.0,1,0,3.2
6816,1,30.0,1,1,3.2
6817,0,40.0,1,0,3.2
6818,0,26.5,1,0,3.2
6819,0,34.0,1,0,3.2
6820,1,27.5,1,0,3.2
6822,1,41.0,1,0,3.2
6823,0,35.0,1,1,3.2
6824,1,36.0,1,0,3.2
6825,1,34.0,1,0,3.2
6826,0,41.0,1,0,3.2
6827,0,24.0,1,0,3.2
6828,0,35.0,1,0,3.2
6829,1,35.0,1,0,3.2
6830,0,46.0,1,0,3.2
6832,1,35.0,1,0,3.2
6834,0,32.0,1,0,3.2
6835,0,30.0,1,1,3.2
6836,1,36.0,1,0,3.2
6837,0,35.0,1,0,3.2
6838,1,27.0,-1,1,3.2
6839,0,32.0,1,0,3.2
6840,1,35.0,-1,1,3.2
6841,1,33.0,1,0,3.2
6842,0,39.0,1,0,3.2
6844,0,43.0,1,0,3.2
6845,1,40.0,1,0,3.2
6846,1,33.0,1,1,3.2
6847,0,38.0,1,0,3.2
6848,1,32.0,-1,0,3.2
6849,0,38.0,1,0,3.2
6850,1,32.0,1,0,3.2
6851,0,35.0,1,0,3.2
6852,0,42.0,1,0,3.2
6854,0,32.0,1,0,3.2
6855,1,48.0,1,0,3.2
6856,1,38.0,1,0,3.2
6857,1,23.0,-1,1,3.2
6858,0,32.0,1,0,3.2
6859,0,46.0,1,0,3.2
6860,0,40.0,1,1,3.2
6861,0,38.0,1,0,3.2
6862,0,31.0,1,0,3.2
6863,1,30.0,1,0,3.2
6864,0,41.0,1,0,3.2
6865,0,41.0,1,0,3.2
6866,0,31.0,1,0,3.2
6867,1,38.0,1,0,3.2
6868,0,31.5,1,0,3.2
6869,1,36.0,1,0,3.2
6870,1,36.0,1,0,3.2
6871,0,40.0,1,0,3.2
6872,1,44.0,1,0,3.2
6873,0,37.0,1,0,3.2
6874,0,33.0,1,0,3.2
6876,1,28.0,1,1,3.2
6877,1,33.0,1,0,3.2
6878,1,34.0,1,0,3.2
6879,1,46.0,1,0,3.2
6880,0,40.0,1,0,3.2
6881,1,34.0,1,0,3.2
6882,1,30.0,1,1,3.2
6883,0,32.0,1,1,3.2
6884,0,27.0,1,0,3.2
6885,0,36.0,1,0,3.2
6886,1,38.0,1,0,3.2
6887,0,38.0,1,0,3.2
6888,0,36.0,1,0,3.2
6889,0,36.0,1,0,3.2
6890,0,40.0,1,0,3.2
6891,0,36.0,1,0,3.2
6892,0,47.0,1,0,3.2
6893,1,38.0,1,0,3.2
6894,0,39.0,-1,0,3.2
6895,0,29.5,1,0,3.2
6896,1,33.0,1,0,3.2
6897,0,38.0,1,0,3.2
6898,1,45.0,1,0,3.2
6900,1,38.0,1,0,3.2
6902,0,35.0,1,0,3.2
6903,0,39.0,1,0,3.2
6904,0,41.0,1,0,3.2
6906,0,42.0,1,0,3.2
6907,1,37.0,1,0,3.2
6908,1,32.0,1,1,3.2
6909,0,28.0,1,0,3.2
6910,1,37.0,1,0,3.2
6911,0,35.0,1,0,3.2
6912,1,40.0,1,0,3.2
6913,0,36.0,1,0,3.2
6915,0,23.0,1,1,3.2
6916,1,40.5,1,0,3.2
6917,0,30.0,1,0,3.2
6918,1,36.0,1,0,3.2
6920,1,37.0,1,0,3.2
6921,1,40.0,1,0,3.2
6922,1,43.0,1,0,3.2
6923,0,43.0,1,0,3.2
6924,1,35.0,1,0,3.2
6925,0,31.0,1,0,3.2
6926,0,36.0,1,0,3.2
6927,1,42.0,1,0,3.2
6928,1,40.0,1,0,3.2
6930,0,21.5,-1,1,3.2
6931,0,38.0,1,0,3.2
6932,0,48.0,1,0,3.2
6933,1,26.0,-1,0,3.2
6934,1,37.0,1,0,3.2
6935,0,46.0,1,0,3.2
6936,0,48.0,1,0,3.2
6937,0,29.0,1,0,3.2
6938,0,30.0,1,1,3.2
6939,1,41.0,1,0,3.2
6941,1,30.0,1,0,3.2
6942,1,38.5,1,0,3.2
6943,1,21.3,1,1,3.2
6944,0,36.0,1,0,3.2
6945,0,44.0,1,0,3.2
6946,1,37.0,1,1,3.2
6947,1,38.0,1,0,3.2
6948,0,40.0,1,0,3.2
6949,0,30.0,1,0,3.2
6950,1,34.0,-1,0,3.2
6951,1,39.0,1,0,3.2
6952,1,36.0,1,0,3.2
6953,1,38.0,1,0,3.2
6954,1,39.0,1,0,3.2
6955,0,40.0,1,0,3.2
6956,1,38.0,1,0,3.2
6957,0,41.0,1,0,3.2
6958,0,41.0,1,0,3.2
6959,1,40.0,1,0,3.2
6960,0,37.0,1,1,3.2
6961,1,36.0,1,0,3.2
6962,1,33.0,1,0,3.2
6963,0,43.0,1,0,3.2
6964,1,40.0,1,0,3.2
6965,0,30.0,-1,0,3.2
6966,0,29.0,1,0,3.2
6967,0,38.0,1,0,3.2
6968,0,39.0,1,0,3.2
6969,1,33.0,-1,0,3.2
6970,0,31.0,1,0,3.2
6971,0,32.0,1,0,3.2
6972,0,29.0,1,0,3.2
6973,1,36.0,-1,1,3.2
6974,1,42.0,1,0,3.2
6975,0,31.0,1,0,3.2
6977,1,45.0,1,0,3.2
6978,1,39.0,1,0,3.2
6979,1,32.0,1,0,3.2
6980,0,37.0,1,0,3.2
6981,1,44.0,1,0,3.2
6982,1,34.0,1,1,3.2
6983,0,36.5,1,0,3.2
6985,1,41.0,1,0,3.2
6986,0,33.0,1,0,3.2
6988,1,35.5,1,1,3.2
6989,1,40.0,1,0,3.2
6990,1,37.0,1,0,3.2
6991,1,32.0,1,1,3.2
6992,0,42.0,1,0,3.2
6993,0,36.0,1,0,3.2
6994,0,36.0,1,0,3.2
6995,0,39.0,1,0,3.2
6996,0,42.0,1,0,3.2
6997,1,36.0,1,1,3.2
6999,1,32.0,1,0,3.2
7000,0,35.0,1,0,3.2
7001,0,34.0,1,0,3.2
7002,0,41.0,1,0,3.2
7003,0,33.0,1,0,3.2
7004,0,42.0,1,0,3.2
7005,1,34.0,1,0,3.2
7006,0,37.0,1,0,3.2
7007,0,30.0,1,0,3.2
7008,1,25.0,1,0,3.2
7009,0,38.0,1,0,3.2
7010,0,32.0,1,0,3.2
7011,0,42.0,1,0,3.2
7012,1,30.0,1,0,3.2
7013,1,42.0,1,0,3.2
7014,0,36.5,1,0,3.2
7015,0,36.0,1,0,3.2
7016,0,27.0,1,0,3.2
7017,0,36.0,1,0,3.2
7018,1,31.0,1,0,3.2
7019,0,40.0,1,0,3.2
7021,1,33.0,1,1,3.2
7022,0,30.0,1,0,3.2
7023,1,35.0,1,0,3.2
7024,0,37.0,-1,0,3.2
7025,0,35.0,-1,0,3.2
7026,1,36.5,1,0,3.2
7027,1,26.7,1,0,3.2
7028,0,34.0,1,0,3.2
7029,0,34.0,1,0,3.2
7030,1,37.0,1,0,3.2
7031,1,33.0,1,0,3.2
7032,0,36.0,1,0,3.2
7033,0,39.5,1,0,3.2
7034,1,40.0,1,0,3.2
7035,1,30.5,1,0,3.2
7036,1,20.0,1,0,3.2
7037,0,20.0,-1,1,3.2
7038,0,37.5,1,0,3.2
7039,1,36.0,1,0,3.2
7040,0,28.0,1,0,3.2
7041,0,37.0,1,0,3.2
7042,0,37.0,1,0,3.2
7043,1,30.0,1,0,3.2
7044,1,34.0,1,0,3.2
7045,0,40.0,1,0,3.2
7046,0,39.0,1,0,3.2
7047,1,31.5,1,0,3.2
7048,1,38.0,1,0,3.2
7049,1,34.5,1,0,3.2
7050,1,44.0,1,0,3.2
7051,1,42.0,1,0,3.2
7052,1,39.0,1,1,3.2
7053,0,33.0,1,0,3.2
7054,0,26.0,1,1,3.2
7055,0,34.5,1,0,3.2
7056,1,42.0,1,0,3.2
7058,0,40.0,1,0,3.2
7060,1,30.0,-1,0,3.2
7061,1,40.0,1,0,3.2
7062,1,39.0,1,0,3.2
7063,0,41.0,1,0,3.2
7064,1,37.0,1,0,3.2
7065,0,40.0,1,1,3.2
7066,0,40.0,1,0,3.2
7068,0,42.0,1,0,3.2
7069,0,33.0,1,0,3.2
7071,1,32.0,1,0,3.2
7072,0,42.0,1,0,3.2
7073,1,36.0,1,0,3.2
7074,1,39.0,1,0,3.2
7075,1,40.0,1,0,3.2
7076,0,31.0,1,0,3.2
7077,0,34.5,1,0,3.2
7078,1,15.5,-1,1,3.2
7079,0,31.0,1,0,3.2
7080,1,40.0,1,0,3.2
7081,1,27.0,1,1,3.2
7082,1,40.0,1,0,3.2
7083,1,42.0,1,1,3.2
7084,0,39.0,1,0,3.2
7085,0,39.5,1,0,3.2
7086,0,37.0,1,0,3.2
7087,0,34.0,1,0,3.2
7088,0,40.0,1,0,3.2
7089,0,30.5,1,0,3.2
7090,0,42.0,1,0,3.2
7091,0,31.0,1,0,3.2
7092,1,37.0,1,0,3.2
7093,1,39.0,1,0,3.2
7094,1,33.0,1,0,3.2
7095,0,30.0,1,0,3.2
7097,0,37.0,1,0,3.2
7098,0,28.0,1,0,3.2
7099,1,36.5,1,0,3.2
7100,1,27.0,1,1,3.2
7101,0,40.0,1,0,3.2
7102,1,37.0,1,0,3.2
7103,1,37.0,1,1,3.2
7104,1,39.0,1,0,3.2
7105,1,35.0,1,0,3.2
7106,0,36.0,1,0,3.2
7107,1,38.0,1,0,3.2
7108,1,31.0,1,0,3.2
7109,0,39.0,1,0,3.2
7110,1,37.0,1,0,3.2
7111,0,31.0,1,0,3.2
7112,0,27.0,-1,1,3.2
7114,0,33.0,1,0,3.2
7115,1,35.0,1,0,3.2
7118,1,35.5,1,0,3.2
7119,1,35.0,1,0,3.2
7120,1,32.0,1,1,3.2
7121,1,41.0,1,0,3.2
7122,0,39.5,1,0,3.2
7123,0,40.0,1,0,3.2
7124,0,40.0,1,0,3.2
7125,0,46.0,1,0,3.2
7126,1,47.0,1,0,3.2
7127,0,29.5,1,0,3.2
7128,1,35.0,1,0,3.2
7129,0,34.0,1,0,3.2
7131,1,35.0,1,0,3.2
7132,1,20.5,-1,1,3.2
7133,0,36.0,1,0,3.2
7134,0,39.0,1,0,3.2
7135,0,39.0,1,0,3.2
7136,0,38.0,1,0,3.2
7137,1,33.0,1,0,3.2
7139,1,37.0,1,0,3.2
7140,1,36.0,-1,0,3.2
7141,0,34.0,1,0,3.2
7142,0,40.0,1,0,3.2
7143,0,36.0,1,0,3.2
7144,1,39.0,1,0,3.2
7145,1,40.0,1,0,3.2
7146,1,33.0,1,0,3.2
7147,0,40.0,1,0,3.2
7149,0,43.0,1,0,3.2
7150,0,37.0,1,0,3.2
7152,1,40.0,1,0,3.2
7153,1,33.0,1,0,3.2
7154,0,36.0,1,1,3.2
7155,0,42.0,1,0,3.2
7156,1,44.0,1,0,3.2
7157,0,38.0,1,0,3.2
7158,0,36.0,1,0,3.2
7159,0,36.0,1,0,3.2
7160,0,35.0,1,0,3.2
7161,0,32.5,1,0,3.2
7163,0,39.0,1,0,3.2
7164,0,37.0,1,0,3.2
7165,0,40.0,1,1,3.2
7166,1,34.5,1,0,3.2
7167,1,29.5,1,0,3.2
7168,0,39.0,1,0,3.2
7169,0,37.0,1,0,3.2
7170,0,34.0,1,0,3.2
7171,0,38.0,1,0,3.2
7172,1,37.0,1,0,3.2
7173,0,42.0,1,0,3.2
7174,1,36.0,1,0,3.2
7175,1,37.0,1,0,3.2
7176,1,29.3,1,0,3.2
7177,0,35.5,1,0,3.2
7178,0,41.0,1,0,3.2
7179,0,43.0,-1,0,3.2
7180,0,31.0,1,0,3.2
7181,1,39.0,1,0,3.2
7182,1,41.0,1,0,3.2
7183,1,47.0,1,0,3.2
7184,0,44.0,1,0,3.2
7185,0,39.0,1,0,3.2
7186,1,37.0,-1,0,3.2
7187,0,29.0,1,0,3.2
7188,1,44.0,1,0,3.2
7189,0,34.0,1,0,3.2
7193,1,29.0,1,1,3.2
7194,0,36.0,1,0,3.2
7195,1,35.0,1,0,3.2
7196,0,35.0,-1,0,3.2
7197,1,36.0,1,0,3.2
7198,1,47.0,1,0,3.2
7199,1,24.0,1,0,3.2
7200,1,37.0,1,0,3.2
7201,0,39.0,1,0,3.2
7202,1,40.0,1,0,3.2
7203,0,20.0,1,1,3.2
7204,0,38.0,1,0,3.2
7205,0,45.0,1,0,3.2
7206,0,36.0,1,0,3.2
7207,0,36.0,-1,1,3.2
7208,0,37.0,1,0,3.2
7210,1,43.0,1,0,3.2
7211,0,26.0,1,1,3.2
7212,0,38.0,1,0,3.2
7213,1,43.0,1,0,3.2
7214,1,40.0,1,0,3.2
7215,1,28.0,1,0,3.2
7216,1,39.0,1,1,3.2
7217,0,38.0,1,0,3.2
7219,1,44.0,1,0,3.2
7220,1,39.0,1,0,3.2
7221,1,36.0,1,0,3.2
7222,0,44.0,1,0,3.2
7223,0,44.0,-1,0,3.2
7224,0,30.0,1,0,3.2
7225,0,30.0,1,0,3.2
7226,0,41.0,1,0,3.2
7227,1,22.0,1,1,3.2
7228,0,40.0,1,0,3.2
7229,0,42.0,1,0,3.2
7230,0,32.5,1,0,3.2
7231,1,38.5,1,0,3.2
7232,1,26.5,1,0,3.2
7233,0,39.0,1,0,3.2
7234,0,36.0,1,0,3.2
7235,0,44.0,1,0,3.2
7236,0,40.0,1,0,3.2
7237,1,35.0,1,0,3.2
7238,0,41.0,-1,0,3.2
7239,0,31.5,1,0,3.2
7240,0,32.5,1,0,3.2
7241,1,24.0,1,0,3.2
7242,1,34.5,1,0,3.2
7243,1,28.5,1,0,3.2
7244,1,35.0,1,1,3.2
7245,1,33.0,1,0,3.2
7246,1,46.0,1,0,3.2
7247,0,40.0,1,0,3.2
7248,0,31.5,1,0,3.2
7249,0,34.0,1,0,3.2
7250,1,41.0,1,0,3.2
7251,1,39.0,1,0,3.2
7252,0,34.0,1,0,3.2
7253,1,37.0,1,0,3.2
7254,0,42.0,1,0,3.2
7255,1,37.0,1,0,3.2
7256,0,34.5,1,0,3.2
7257,0,31.0,1,1,3.2
7258,1,39.0,1,0,3.2
7259,0,43.0,1,0,3.2
7260,1,41.0,1,0,3.2
7261,0,32.0,-1,0,3.2
7262,1,32.0,1,1,3.2
7263,1,38.0,-1,0,3.2
7264,1,40.0,1,0,3.2
7265,1,37.0,1,0,3.2
7266,1,48.0,1,1,3.2
7267,1,45.0,1,0,3.2
7268,1,42.0,1,0,3.2
7269,1,30.0,1,0,3.2
7270,0,28.0,1,0,3.2
7271,0,32.0,1,0,3.2
7272,1,40.0,1,0,3.2
7274,1,34.0,1,0,3.2
7276,1,36.0,1,0,3.2
7277,1,35.0,1,0,3.2
7278,1,36.0,1,0,3.2
7279,0,47.0,1,0,3.2
7280,0,21.5,1,0,3.2
7281,0,42.0,1,0,3.2
7282,0,23.5,1,0,3.2
7284,0,41.5,1,0,3.2
7285,0,46.0,1,0,3.2
7286,1,34.0,1,0,3.2
7287,0,32.0,1,0,3.2
7288,0,41.0,1,1,3.2
7290,0,48.0,1,0,3.2
7291,0,38.0,1,0,3.2
7292,1,37.0,1,0,3.2
7293,0,35.0,1,0,3.2
7294,0,44.0,1,0,3.2
7295,1,33.0,1,0,3.2
7296,0,38.0,1,0,3.2
7297,0,33.5,1,0,3.2
7298,0,45.0,1,0,3.2
7299,1,30.0,1,0,3.2
7300,0,34.0,1,0,3.2
7301,1,30.5,1,0,3.2
7302,0,39.0,1,0,3.2
7303,0,41.0,1,0,3.2
7304,0,39.0,1,0,3.2
7305,0,39.0,1,0,3.2
7306,1,35.0,1,0,3.2
7307,1,31.0,1,0,3.2
7308,0,39.0,1,0,3.2
7309,0,33.0,1,0,3.2
7310,1,35.0,1,0,3.2
7311,0,32.0,1,0,3.2
7312,0,37.0,1,1,3.2
7313,0,35.5,1,0,3.2
